"country","city","start","end","Year","dengue","T_res"
"VIET NAM","HA GIANG","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","KON TUM","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","SON LA","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","GIA LAI","1994-09-01","1994-09-30","1994","6","Month"
"VIET NAM","NAM DINH","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","HA TINH","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","HAI DUONG","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","HOA BINH","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","QUANG NGAI","1994-09-01","1994-09-30","1994","224","Month"
"VIET NAM","QUANG TRI","1994-09-01","1994-09-30","1994","141","Month"
"VIET NAM","LAI CHAU","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","LAM DONG","1994-09-01","1994-09-30","1994","3","Month"
"VIET NAM","DONG THAP","1994-09-01","1994-09-30","1994","464","Month"
"VIET NAM","THAI NGUYEN","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","NGHE AN","1994-09-01","1994-09-30","1994","12","Month"
"VIET NAM","BINH DUONG","1994-09-01","1994-09-30","1994","261","Month"
"VIET NAM","QUANG BINH","1994-09-01","1994-09-30","1994","408","Month"
"VIET NAM","CAN THO CITY","1994-09-01","1994-09-30","1994","167","Month"
"VIET NAM","KIEN GIANG","1994-09-01","1994-09-30","1994","68","Month"
"VIET NAM","BINH DINH","1994-09-01","1994-09-30","1994","48","Month"
"VIET NAM","QUANG NINH","1994-09-01","1994-09-30","1994","24","Month"
"VIET NAM","HAI PHONG CITY","1994-09-01","1994-09-30","1994","3","Month"
"VIET NAM","BEN TRE","1994-09-01","1994-09-30","1994","523","Month"
"VIET NAM","HA TAY","1994-09-01","1994-09-30","1994","10","Month"
"VIET NAM","TIEN GIANG","1994-09-01","1994-09-30","1994","56","Month"
"VIET NAM","PHU YEN","1994-09-01","1994-09-30","1994","56","Month"
"VIET NAM","LONG AN","1994-09-01","1994-09-30","1994","115","Month"
"VIET NAM","QUANG NAM","1994-09-01","1994-09-30","1994","332","Month"
"VIET NAM","VINH LONG","1994-09-01","1994-09-30","1994","375","Month"
"VIET NAM","NINH THUAN","1994-09-01","1994-09-30","1994","66","Month"
"VIET NAM","CA MAU","1994-09-01","1994-09-30","1994","474","Month"
"VIET NAM","HO CHI MINH CITY","1994-09-01","1994-09-30","1994","157","Month"
"VIET NAM","TRA VINH","1994-09-01","1994-09-30","1994","195","Month"
"VIET NAM","THAI BINH","1994-09-01","1994-09-30","1994","3","Month"
"VIET NAM","SOC TRANG","1994-09-01","1994-09-30","1994","261","Month"
"VIET NAM","YEN BAI","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","NINH BINH","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","BAC GIANG","1994-09-01","1994-09-30","1994","3","Month"
"VIET NAM","THANH HOA","1994-09-01","1994-09-30","1994","1","Month"
"VIET NAM","THUA THIEN - HUE","1994-09-01","1994-09-30","1994","23","Month"
"VIET NAM","TUYEN QUANG","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","LAO CAI","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","KHANH HOA","1994-09-01","1994-09-30","1994","103","Month"
"VIET NAM","VINH PHUC","1994-09-01","1994-09-30","1994","0","Month"
"VIET NAM","DONG NAI","1994-10-01","1994-10-31","1994","189","Month"
"VIET NAM","LAO CAI","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","LONG AN","1994-10-01","1994-10-31","1994","69","Month"
"VIET NAM","BINH THUAN","1994-10-01","1994-10-31","1994","603","Month"
"VIET NAM","CAO BANG","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","DAK LAK","1994-10-01","1994-10-31","1994","105","Month"
"VIET NAM","DONG THAP","1994-10-01","1994-10-31","1994","181","Month"
"VIET NAM","HA NOI CITY","1994-10-01","1994-10-31","1994","11","Month"
"VIET NAM","HA TAY","1994-10-01","1994-10-31","1994","28","Month"
"VIET NAM","AN GIANG","1994-10-01","1994-10-31","1994","514","Month"
"VIET NAM","LANG SON","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","NGHE AN","1994-10-01","1994-10-31","1994","5","Month"
"VIET NAM","KON TUM","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","TAY NINH","1994-10-01","1994-10-31","1994","73","Month"
"VIET NAM","HA GIANG","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","BEN TRE","1994-10-01","1994-10-31","1994","521","Month"
"VIET NAM","CA MAU","1994-10-01","1994-10-31","1994","569","Month"
"VIET NAM","SON LA","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","LAM DONG","1994-10-01","1994-10-31","1994","3","Month"
"VIET NAM","GIA LAI","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","HA TINH","1994-10-01","1994-10-31","1994","121","Month"
"VIET NAM","HAI DUONG","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","HOA BINH","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","QUANG NGAI","1994-10-01","1994-10-31","1994","92","Month"
"VIET NAM","QUANG TRI","1994-10-01","1994-10-31","1994","80","Month"
"VIET NAM","NINH THUAN","1994-10-01","1994-10-31","1994","94","Month"
"VIET NAM","BINH DUONG","1994-10-01","1994-10-31","1994","266","Month"
"VIET NAM","KIEN GIANG","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","QUANG BINH","1994-10-01","1994-10-31","1994","70","Month"
"VIET NAM","KHANH HOA","1994-10-01","1994-10-31","1994","262","Month"
"VIET NAM","BINH DINH","1994-10-01","1994-10-31","1994","152","Month"
"VIET NAM","THAI NGUYEN","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","NAM DINH","1994-10-01","1994-10-31","1994","2","Month"
"VIET NAM","VINH LONG","1994-10-01","1994-10-31","1994","300","Month"
"VIET NAM","QUANG NAM","1994-10-01","1994-10-31","1994","995","Month"
"VIET NAM","THUA THIEN - HUE","1994-10-01","1994-10-31","1994","31","Month"
"VIET NAM","TIEN GIANG","1994-10-01","1994-10-31","1994","91","Month"
"VIET NAM","TRA VINH","1994-10-01","1994-10-31","1994","340","Month"
"VIET NAM","HAI PHONG CITY","1994-10-01","1994-10-31","1994","8","Month"
"VIET NAM","TUYEN QUANG","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","PHU YEN","1994-10-01","1994-10-31","1994","63","Month"
"VIET NAM","THANH HOA","1994-10-01","1994-10-31","1994","2","Month"
"VIET NAM","VINH PHUC","1994-10-01","1994-10-31","1994","3","Month"
"VIET NAM","HO CHI MINH CITY","1994-10-01","1994-10-31","1994","100","Month"
"VIET NAM","QUANG NINH","1994-10-01","1994-10-31","1994","7","Month"
"VIET NAM","LAI CHAU","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","NINH BINH","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","CAN THO CITY","1994-10-01","1994-10-31","1994","286","Month"
"VIET NAM","BAC GIANG","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","THAI BINH","1994-10-01","1994-10-31","1994","66","Month"
"VIET NAM","SOC TRANG","1994-10-01","1994-10-31","1994","164","Month"
"VIET NAM","YEN BAI","1994-10-01","1994-10-31","1994","0","Month"
"VIET NAM","LAO CAI","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","LONG AN","1994-11-01","1994-11-30","1994","16","Month"
"VIET NAM","CAN THO CITY","1994-11-01","1994-11-30","1994","157","Month"
"VIET NAM","DAK LAK","1994-11-01","1994-11-30","1994","13","Month"
"VIET NAM","HA NOI CITY","1994-11-01","1994-11-30","1994","4","Month"
"VIET NAM","NGHE AN","1994-11-01","1994-11-30","1994","1","Month"
"VIET NAM","AN GIANG","1994-11-01","1994-11-30","1994","184","Month"
"VIET NAM","TAY NINH","1994-11-01","1994-11-30","1994","54","Month"
"VIET NAM","BEN TRE","1994-11-01","1994-11-30","1994","472","Month"
"VIET NAM","CA MAU","1994-11-01","1994-11-30","1994","346","Month"
"VIET NAM","YEN BAI","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","THAI NGUYEN","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","KON TUM","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","SON LA","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","NAM DINH","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","HA TINH","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","NINH BINH","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","QUANG NGAI","1994-11-01","1994-11-30","1994","26","Month"
"VIET NAM","QUANG TRI","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","LAI CHAU","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","LAM DONG","1994-11-01","1994-11-30","1994","1","Month"
"VIET NAM","NINH THUAN","1994-11-01","1994-11-30","1994","121","Month"
"VIET NAM","KIEN GIANG","1994-11-01","1994-11-30","1994","66","Month"
"VIET NAM","BINH DINH","1994-11-01","1994-11-30","1994","92","Month"
"VIET NAM","KHANH HOA","1994-11-01","1994-11-30","1994","188","Month"
"VIET NAM","HA TAY","1994-11-01","1994-11-30","1994","16","Month"
"VIET NAM","DONG THAP","1994-11-01","1994-11-30","1994","128","Month"
"VIET NAM","BAC GIANG","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","HAI PHONG CITY","1994-11-01","1994-11-30","1994","37","Month"
"VIET NAM","HOA BINH","1994-11-01","1994-11-30","1994","3","Month"
"VIET NAM","HAI DUONG","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","BINH DUONG","1994-11-01","1994-11-30","1994","126","Month"
"VIET NAM","VINH PHUC","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","DONG NAI","1994-11-01","1994-11-30","1994","71","Month"
"VIET NAM","VINH LONG","1994-11-01","1994-11-30","1994","202","Month"
"VIET NAM","THUA THIEN - HUE","1994-11-01","1994-11-30","1994","20","Month"
"VIET NAM","LANG SON","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","PHU YEN","1994-11-01","1994-11-30","1994","110","Month"
"VIET NAM","HO CHI MINH CITY","1994-11-01","1994-11-30","1994","324","Month"
"VIET NAM","TIEN GIANG","1994-11-01","1994-11-30","1994","91","Month"
"VIET NAM","TRA VINH","1994-11-01","1994-11-30","1994","192","Month"
"VIET NAM","QUANG NINH","1994-11-01","1994-11-30","1994","5","Month"
"VIET NAM","THAI BINH","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","SOC TRANG","1994-11-01","1994-11-30","1994","168","Month"
"VIET NAM","THANH HOA","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","TUYEN QUANG","1994-11-01","1994-11-30","1994","0","Month"
"VIET NAM","GIA LAI","1994-11-01","1994-11-30","1994","13","Month"
"VIET NAM","DONG NAI","1994-12-01","1994-12-31","1994","56","Month"
"VIET NAM","LONG AN","1994-12-01","1994-12-31","1994","5","Month"
"VIET NAM","HA NOI CITY","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","AN GIANG","1994-12-01","1994-12-31","1994","89","Month"
"VIET NAM","LAM DONG","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","LANG SON","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","NGHE AN","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","KON TUM","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","TAY NINH","1994-12-01","1994-12-31","1994","38","Month"
"VIET NAM","THAI NGUYEN","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","SON LA","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","HA TINH","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","HAI DUONG","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","QUANG TRI","1994-12-01","1994-12-31","1994","13","Month"
"VIET NAM","LAI CHAU","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","HA GIANG","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","BINH DINH","1994-12-01","1994-12-31","1994","94","Month"
"VIET NAM","NINH THUAN","1994-12-01","1994-12-31","1994","44","Month"
"VIET NAM","QUANG NGAI","1994-12-01","1994-12-31","1994","70","Month"
"VIET NAM","DONG THAP","1994-12-01","1994-12-31","1994","59","Month"
"VIET NAM","BAC GIANG","1994-12-01","1994-12-31","1994","1","Month"
"VIET NAM","HAI PHONG CITY","1994-12-01","1994-12-31","1994","1","Month"
"VIET NAM","HA TAY","1994-12-01","1994-12-31","1994","10","Month"
"VIET NAM","HOA BINH","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","BINH DUONG","1994-12-01","1994-12-31","1994","105","Month"
"VIET NAM","VINH LONG","1994-12-01","1994-12-31","1994","246","Month"
"VIET NAM","TIEN GIANG","1994-12-01","1994-12-31","1994","26","Month"
"VIET NAM","BEN TRE","1994-12-01","1994-12-31","1994","295","Month"
"VIET NAM","QUANG NAM","1994-12-01","1994-12-31","1994","90","Month"
"VIET NAM","LAO CAI","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","NAM DINH","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","PHU YEN","1994-12-01","1994-12-31","1994","95","Month"
"VIET NAM","THANH HOA","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","KIEN GIANG","1994-12-01","1994-12-31","1994","52","Month"
"VIET NAM","HO CHI MINH CITY","1994-12-01","1994-12-31","1994","274","Month"
"VIET NAM","TRA VINH","1994-12-01","1994-12-31","1994","89","Month"
"VIET NAM","SOC TRANG","1994-12-01","1994-12-31","1994","95","Month"
"VIET NAM","CAN THO CITY","1994-12-01","1994-12-31","1994","62","Month"
"VIET NAM","THUA THIEN - HUE","1994-12-01","1994-12-31","1994","14","Month"
"VIET NAM","QUANG NINH","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","THAI BINH","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","NINH BINH","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","GIA LAI","1994-12-01","1994-12-31","1994","2","Month"
"VIET NAM","YEN BAI","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","QUANG BINH","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","CA MAU","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","TUYEN QUANG","1994-12-01","1994-12-31","1994","0","Month"
"VIET NAM","VINH PHUC","1994-12-01","1994-12-31","1994","1","Month"
"VIET NAM","DONG NAI","1995-01-01","1995-01-31","1995","50","Month"
"VIET NAM","CAN THO CITY","1995-01-01","1995-01-31","1995","36","Month"
"VIET NAM","DAK LAK","1995-01-01","1995-01-31","1995","2","Month"
"VIET NAM","HA NOI CITY","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","QUANG TRI","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","AN GIANG","1995-01-01","1995-01-31","1995","34","Month"
"VIET NAM","LAM DONG","1995-01-01","1995-01-31","1995","1","Month"
"VIET NAM","LANG SON","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","KON TUM","1995-01-01","1995-01-31","1995","2","Month"
"VIET NAM","TAY NINH","1995-01-01","1995-01-31","1995","18","Month"
"VIET NAM","HA GIANG","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","BEN TRE","1995-01-01","1995-01-31","1995","235","Month"
"VIET NAM","BINH THUAN","1995-01-01","1995-01-31","1995","237","Month"
"VIET NAM","CA MAU","1995-01-01","1995-01-31","1995","175","Month"
"VIET NAM","CAO BANG","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","SON LA","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","GIA LAI","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","HAI DUONG","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","HOA BINH","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","LONG AN","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","LAI CHAU","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","THAI NGUYEN","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","NGHE AN","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","NINH THUAN","1995-01-01","1995-01-31","1995","89","Month"
"VIET NAM","KIEN GIANG","1995-01-01","1995-01-31","1995","69","Month"
"VIET NAM","TIEN GIANG","1995-01-01","1995-01-31","1995","54","Month"
"VIET NAM","KHANH HOA","1995-01-01","1995-01-31","1995","93","Month"
"VIET NAM","QUANG NGAI","1995-01-01","1995-01-31","1995","32","Month"
"VIET NAM","SOC TRANG","1995-01-01","1995-01-31","1995","57","Month"
"VIET NAM","HA TINH","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","DONG THAP","1995-01-01","1995-01-31","1995","9","Month"
"VIET NAM","BINH DINH","1995-01-01","1995-01-31","1995","20","Month"
"VIET NAM","QUANG NINH","1995-01-01","1995-01-31","1995","32","Month"
"VIET NAM","NAM DINH","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","BINH DUONG","1995-01-01","1995-01-31","1995","75","Month"
"VIET NAM","VINH PHUC","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","HA TAY","1995-01-01","1995-01-31","1995","1","Month"
"VIET NAM","PHU YEN","1995-01-01","1995-01-31","1995","39","Month"
"VIET NAM","THANH HOA","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","QUANG NAM","1995-01-01","1995-01-31","1995","55","Month"
"VIET NAM","VINH LONG","1995-01-01","1995-01-31","1995","246","Month"
"VIET NAM","QUANG BINH","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","TRA VINH","1995-01-01","1995-01-31","1995","16","Month"
"VIET NAM","HAI PHONG CITY","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","HO CHI MINH CITY","1995-01-01","1995-01-31","1995","289","Month"
"VIET NAM","THAI BINH","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","NINH BINH","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","YEN BAI","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","BAC GIANG","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","THUA THIEN - HUE","1995-01-01","1995-01-31","1995","2","Month"
"VIET NAM","TUYEN QUANG","1995-01-01","1995-01-31","1995","1","Month"
"VIET NAM","LAO CAI","1995-01-01","1995-01-31","1995","0","Month"
"VIET NAM","NA","1995-01-01","1995-12-31","1995","80447","Year"
"VIET NAM","DAK LAK","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","DONG NAI","1995-02-01","1995-02-28","1995","89","Month"
"VIET NAM","LAO CAI","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","AN GIANG","1995-02-01","1995-02-28","1995","58","Month"
"VIET NAM","BA RIA-VUNG TAU","1995-02-01","1995-02-28","1995","27","Month"
"VIET NAM","CAO BANG","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","DONG THAP","1995-02-01","1995-02-28","1995","65","Month"
"VIET NAM","HA NOI CITY","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","HA TAY","1995-02-01","1995-02-28","1995","1","Month"
"VIET NAM","LAM DONG","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","KIEN GIANG","1995-02-01","1995-02-28","1995","36","Month"
"VIET NAM","KON TUM","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","SON LA","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","CA MAU","1995-02-01","1995-02-28","1995","162","Month"
"VIET NAM","HA GIANG","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","NAM DINH","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","HOA BINH","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","QUANG NGAI","1995-02-01","1995-02-28","1995","9","Month"
"VIET NAM","QUANG TRI","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","LAI CHAU","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","THAI NGUYEN","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","NGHE AN","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","NINH THUAN","1995-02-01","1995-02-28","1995","49","Month"
"VIET NAM","BINH THUAN","1995-02-01","1995-02-28","1995","170","Month"
"VIET NAM","BEN TRE","1995-02-01","1995-02-28","1995","141","Month"
"VIET NAM","HA TINH","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","BINH DINH","1995-02-01","1995-02-28","1995","19","Month"
"VIET NAM","BINH DUONG","1995-02-01","1995-02-28","1995","82","Month"
"VIET NAM","HAI DUONG","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","VINH PHUC","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","QUANG NAM","1995-02-01","1995-02-28","1995","6","Month"
"VIET NAM","HAI PHONG CITY","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","VINH LONG","1995-02-01","1995-02-28","1995","129","Month"
"VIET NAM","PHU YEN","1995-02-01","1995-02-28","1995","36","Month"
"VIET NAM","LONG AN","1995-02-01","1995-02-28","1995","4","Month"
"VIET NAM","TIEN GIANG","1995-02-01","1995-02-28","1995","19","Month"
"VIET NAM","HO CHI MINH CITY","1995-02-01","1995-02-28","1995","83","Month"
"VIET NAM","TRA VINH","1995-02-01","1995-02-28","1995","13","Month"
"VIET NAM","KHANH HOA","1995-02-01","1995-02-28","1995","64","Month"
"VIET NAM","BAC GIANG","1995-02-01","1995-02-28","1995","25","Month"
"VIET NAM","SOC TRANG","1995-02-01","1995-02-28","1995","22","Month"
"VIET NAM","TAY NINH","1995-02-01","1995-02-28","1995","16","Month"
"VIET NAM","QUANG BINH","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","CAN THO CITY","1995-02-01","1995-02-28","1995","35","Month"
"VIET NAM","THUA THIEN - HUE","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","QUANG NINH","1995-02-01","1995-02-28","1995","6","Month"
"VIET NAM","NINH BINH","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","GIA LAI","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","THANH HOA","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","YEN BAI","1995-02-01","1995-02-28","1995","0","Month"
"VIET NAM","TUYEN QUANG","1995-02-01","1995-02-28","1995","0","Month"
